"subj_idx","stim","stim_PM","stim_noPM","rt","response","trialno","TBdist","TSdist","SBdist","Helpful"
"13","Con","noPM","noPM","0.89125","0","8","0","0","0.32986","7"
"13","Con","noPM","noPM","1.4695","1","9","0","0","0.16319","7"
"13","Con","noPM","noPM","1.0325","1","10","0","0","0.17014","7"
"13","Con","noPM","noPM","1.1383","1","11","0","0","0.32986","7"
"13","Con","noPM","noPM","0.83367","1","12","0","0","0.086806","7"
"13","Con","noPM","noPM","0.68709","1","13","0","0","0.24653","7"
"13","Con","noPM","noPM","0.66563","1","14","0","0","0.32986","7"
"13","Con","noPM","noPM","0.56408","1","15","0","0","0.17014","7"
"13","Con","noPM","noPM","0.78059","1","16","0","0","0.0034722","7"
"13","Con","noPM","noPM","0.64442","1","17","0","0","0.33681","7"
"13","Con","noPM","noPM","0.68834","1","18","0","0","0.0034722","7"
"13","Con","noPM","noPM","1.556","1","19","0","0","0.17014","7"
"13","Con","noPM","noPM","1.5158","0","20","0","0","0.0034722","7"
"13","Con","noPM","noPM","0.81391","1","21","0","0","0.0034722","7"
"13","Con","noPM","noPM","0.71561","1","22","0","0","0.49653","7"
"13","Con","noPM","noPM","0.647","1","23","0","0","0.17014","7"
"13","Con","noPM","noPM","0.67517","1","24","0","0","0.24653","7"
"13","Con","noPM","noPM","0.61684","0","25","0","0","0.49653","7"
"13","Con","noPM","noPM","1.4458","1","26","0","0","0.49653","7"
"13","Con","noPM","noPM","0.65857","1","27","0","0","0.086806","7"
"13","Con","noPM","noPM","0.73465","1","28","0","0","0.086806","7"
"13","Con","noPM","noPM","1.0644","1","29","0","0","0.33681","7"
"13","Con","noPM","noPM","0.61293","1","30","0","0","0.32986","7"
"13","Con","noPM","noPM","1.2916","1","1","0","0","0.24653","7"
"13","Con","noPM","noPM","0.7979","1","2","0","0","0.0034722","7"
"13","Con","noPM","noPM","0.65986","1","3","0","0","0.086806","7"
"13","Con","noPM","noPM","0.69545","1","4","0","0","0.086806","7"
"13","Con","noPM","noPM","0.85117","1","5","0","0","0.32986","7"
"13","Con","noPM","noPM","0.73413","1","6","0","0","0.24653","7"
"13","Con","noPM","noPM","0.69538","1","7","0","0","0.16319","7"
"13","Con","noPM","noPM","0.70524","0","8","0","0","0.33681","7"
"13","Con","noPM","noPM","0.61131","1","9","0","0","0.17014","7"
"13","Con","noPM","noPM","0.60958","1","10","0","0","0.0034722","7"
"13","Con","noPM","noPM","0.60717","0","11","0","0","0.086806","7"
"13","Con","noPM","noPM","0.70878","1","12","0","0","0.16319","7"
"13","Con","noPM","noPM","1.013","1","13","0","0","0.24653","7"
"13","Con","noPM","noPM","1.1303","1","14","0","0","0.32986","7"
"13","Con","noPM","noPM","0.97909","1","15","0","0","0.32986","7"
"13","Con","noPM","noPM","0.7775","1","16","0","0","0.33681","7"
"13","Con","noPM","noPM","0.70556","1","17","0","0","0.49653","7"
"13","Con","noPM","noPM","0.61307","1","18","0","0","0.0034722","7"
"13","Con","noPM","noPM","0.83596","1","19","0","0","0.17014","7"
"13","Con","noPM","noPM","1.3455","1","20","0","0","0.49653","7"
"13","Con","noPM","noPM","0.79305","1","21","0","0","0.16319","7"
"13","Con","noPM","noPM","1.0958","1","22","0","0","0.16319","7"
"13","Con","noPM","noPM","0.85005","1","23","0","0","0.0034722","7"
"13","Con","noPM","noPM","1.1428","1","24","0","0","0.24653","7"
"13","Con","noPM","noPM","1.8942","1","25","0","0","0.17014","7"
"13","Con","noPM","noPM","0.734","1","26","0","0","0.33681","7"
"13","Con","noPM","noPM","0.86213","1","27","0","0","0.17014","7"
"13","Con","noPM","noPM","0.62565","1","28","0","0","0.086806","7"
"13","Con","noPM","noPM","1.2716","1","29","0","0","0.32986","7"
"13","Con","noPM","noPM","1.162","1","30","0","0","0.49653","7"
"13","Con","noPM","noPM","0.99342","1","1","0","0","0.16319","7"
"13","Con","noPM","noPM","0.72062","1","2","0","0","0.33681","7"
"13","Con","noPM","noPM","0.80163","1","3","0","0","0.49653","7"
"13","Con","noPM","noPM","0.78352","1","4","0","0","0.0034722","7"
"13","Con","noPM","noPM","0.76722","1","5","0","0","0.33681","7"
"13","Con","noPM","noPM","0.63083","0","6","0","0","0.32986","7"
"13","Con","noPM","noPM","0.69964","1","7","0","0","0.24653","7"
"13","Con","noPM","noPM","0.60726","1","8","0","0","0.24653","7"
"13","Con","noPM","noPM","0.66828","1","9","0","0","0.49653","7"
"13","Con","noPM","noPM","0.63177","1","10","0","0","0.33681","7"
"13","Con","noPM","noPM","0.96366","1","11","0","0","0.16319","7"
"13","Con","noPM","noPM","0.72912","1","12","0","0","0.16319","7"
"13","Con","noPM","noPM","0.5625","1","13","0","0","0.24653","7"
"13","Con","noPM","noPM","0.51404","1","14","0","0","0.17014","7"
"13","Con","noPM","noPM","0.59503","1","15","0","0","0.17014","7"
"13","Con","noPM","noPM","0.72865","1","16","0","0","0.24653","7"
"13","Con","noPM","noPM","0.55294","1","17","0","0","0.086806","7"
"13","Con","noPM","noPM","0.52177","1","18","0","0","0.086806","7"
"13","Con","noPM","noPM","0.76295","1","19","0","0","0.086806","7"
"13","Con","noPM","noPM","0.68297","1","20","0","0","0.49653","7"
"13","Con","noPM","noPM","0.6211","1","21","0","0","0.0034722","7"
"13","Con","noPM","noPM","0.82642","1","22","0","0","0.32986","7"
"13","Con","noPM","noPM","0.85563","1","23","0","0","0.0034722","7"
"13","Con","noPM","noPM","0.64326","1","24","0","0","0.32986","7"
"13","Con","noPM","noPM","0.7034","1","25","0","0","0.49653","7"
"13","Con","noPM","noPM","0.63648","1","26","0","0","0.0034722","7"
"13","Con","noPM","noPM","0.67201","1","27","0","0","0.16319","7"
"13","Con","noPM","noPM","0.65952","1","28","0","0","0.33681","7"
"13","Con","noPM","noPM","0.87981","1","29","0","0","0.086806","7"
"13","Con","noPM","noPM","0.79461","1","30","0","0","0.32986","7"
"13","Con","noPM","noPM","0.83399","1","1","0","0","0.49653","7"
"13","Con","noPM","noPM","0.79873","1","2","0","0","0.33681","7"
"13","Con","noPM","noPM","0.7743","1","3","0","0","0.16319","7"
"13","Con","noPM","noPM","0.77268","1","4","0","0","0.49653","7"
"13","Con","noPM","noPM","0.55957","1","5","0","0","0.24653","7"
"13","Con","noPM","noPM","0.66375","1","6","0","0","0.49653","7"
"13","Con","noPM","noPM","0.8833","1","7","0","0","0.086806","7"
"13","Con","noPM","noPM","0.70144","1","8","0","0","0.086806","7"
"13","Con","noPM","noPM","1.119","1","9","0","0","0.33681","7"
"13","Con","noPM","noPM","0.65714","1","10","0","0","0.24653","7"
"13","Con","noPM","noPM","0.75735","1","11","0","0","0.0034722","7"
"13","Con","noPM","noPM","0.91717","1","12","0","0","0.24653","7"
"13","Con","noPM","noPM","0.79141","1","13","0","0","0.32986","7"
"13","Con","noPM","noPM","0.76463","0","14","0","0","0.0034722","7"
"13","Con","noPM","noPM","0.83021","1","15","0","0","0.086806","7"
"13","Con","noPM","noPM","0.74769","1","16","0","0","0.17014","7"
"13","Con","noPM","noPM","0.65061","1","17","0","0","0.32986","7"
"13","Con","noPM","noPM","0.65349","1","18","0","0","0.17014","7"
"13","Con","noPM","noPM","0.7678","1","19","0","0","0.16319","7"
"13","Con","noPM","noPM","0.65793","1","20","0","0","0.17014","7"
"13","Con","noPM","noPM","1.3735","1","21","0","0","0.33681","7"
"13","Con","noPM","noPM","0.58052","1","22","0","0","0.33681","7"
"13","Con","noPM","noPM","0.89861","1","23","0","0","0.16319","7"
"13","Con","noPM","noPM","0.5786","1","24","0","0","0.16319","7"
"13","Con","noPM","noPM","0.55432","1","25","0","0","0.17014","7"
"13","Con","noPM","noPM","0.61801","1","26","0","0","0.32986","7"
"13","Con","noPM","noPM","1.2228","1","27","0","0","0.24653","7"
"13","Con","noPM","noPM","0.69281","1","28","0","0","0.0034722","7"
"13","Con","noPM","noPM","0.63834","1","29","0","0","0.32986","7"
"13","Con","noPM","noPM","0.77128","1","30","0","0","0.49653","7"
"14","Rem","PM","noPM","1.187","1","1","0.0065278","0.41667","0.41014","5"
"14","Rem","PM","noPM","1.5208","1","2","0.0065278","0.083333","0.076806","5"
"14","Rem","PM","noPM","1.1227","1","3","0.0065278","0.083333","0.089861","5"
"14","Rem","PM","noPM","1.1476","0","4","0.0065278","0.083333","0.076806","5"
"14","Rem","PM","noPM","0.87646","1","5","0.0065278","0.25","0.24347","5"
"14","Rem","PM","noPM","0.83987","1","6","0.0065278","0.25","0.24347","5"
"14","Rem","PM","noPM","1.2768","1","7","0.0065278","0.083333","0.089861","5"
"14","Rem","PM","noPM","1.8884","0","8","0.0065278","0.25","0.25653","5"
"14","Rem","PM","noPM","0.58502","1","9","0.0065278","0.25","0.25653","5"
"14","Rem","PM","noPM","0.77551","1","10","0.0065278","0.41667","0.42319","5"
"14","Rem","PM","noPM","0.54331","1","11","0.0065278","0.41667","0.41014","5"
"14","Rem","PM","noPM","0.78354","0","12","0.0065278","0.41667","0.42319","5"
"14","Rem","PM","noPM","0.95976","0","13","0.0065278","0.25","0.24347","5"
"14","Rem","PM","noPM","0.81222","1","15","0.0065278","0.25","0.25653","5"
"14","Rem","PM","noPM","1.0838","1","16","0.0065278","0.41667","0.41014","5"
"14","Rem","PM","noPM","1.0462","1","17","0.0065278","0.41667","0.42319","5"
"14","Rem","PM","noPM","0.64355","0","18","0.0065278","0.33333","0.32681","5"
"14","Rem","PM","noPM","1.174","0","19","0.0065278","0.083333","0.076806","5"
"14","Rem","PM","noPM","0.92474","1","20","0.0065278","0.33333","0.32681","5"
"14","Rem","PM","noPM","0.79109","0","21","0.0065278","0.33333","0.32681","5"
"14","Rem","PM","noPM","1.3099","0","22","0.0065278","0.41667","0.41014","5"
"14","Rem","PM","noPM","1.023","1","23","0.0065278","0.33333","0.32681","5"
"14","Rem","PM","noPM","1.4199","0","24","0.0065278","0.41667","0.42319","5"
"14","Rem","PM","noPM","0.90674","1","25","0.0065278","0.25","0.24347","5"
"14","Rem","PM","noPM","1.7205","0","27","0.0065278","0.25","0.25653","5"
"14","Rem","PM","noPM","1.0594","0","29","0.0065278","0.083333","0.089861","5"
"14","Rem","PM","noPM","1.0927","1","1","0.00080556","0.5","0.49919","5"
"14","Rem","PM","noPM","1.3282","0","2","0.00080556","0.16667","0.16747","5"
"14","Rem","PM","noPM","1.2249","0","3","0.00080556","0.25","0.24919","5"
"14","Rem","PM","noPM","0.88675","0","4","0.00080556","0.5","0.49919","5"
"14","Rem","PM","noPM","1.0895","0","5","0.00080556","0.33333","0.33253","5"
"14","Rem","PM","noPM","1.2297","1","6","0.00080556","0.25","0.24919","5"
"14","Rem","PM","noPM","0.93069","1","7","0.00080556","0.16667","0.16586","5"
"14","Rem","PM","noPM","1.2436","1","8","0.00080556","0.33333","0.33414","5"
"14","Rem","PM","noPM","1.3922","1","9","0.00080556","0.16667","0.16586","5"
"14","Rem","PM","noPM","0.92692","1","10","0.00080556","0.33333","0.33414","5"
"14","Rem","PM","noPM","1.0241","1","11","0.00080556","0.41667","0.41747","5"
"14","Rem","PM","noPM","0.89414","1","12","0.00080556","0.5","0.49919","5"
"14","Rem","PM","noPM","0.91425","0","14","0.00080556","0.33333","0.33253","5"
"14","Rem","PM","noPM","0.8921","1","15","0.00080556","0.41667","0.41747","5"
"14","Rem","PM","noPM","0.99886","1","16","0.00080556","0.16667","0.16586","5"
"14","Rem","PM","noPM","1.0929","0","17","0.00080556","0.25","0.24919","5"
"14","Rem","PM","noPM","0.91929","1","18","0.00080556","0.16667","0.16747","5"
"14","Rem","PM","noPM","1.4327","1","19","0.00080556","0.16667","0.16747","5"
"14","Rem","PM","noPM","0.98882","0","21","0.00080556","0.16667","0.16747","5"
"14","Rem","PM","noPM","0.80278","1","22","0.00080556","0.33333","0.33253","5"
"14","Rem","PM","noPM","1.1379","0","23","0.00080556","0.41667","0.41747","5"
"14","Rem","PM","noPM","0.78536","1","24","0.00080556","0.25","0.24919","5"
"14","Rem","PM","noPM","0.75915","0","26","0.00080556","0.16667","0.16586","5"
"14","Rem","PM","noPM","0.90337","1","27","0.00080556","0.33333","0.33253","5"
"14","Rem","PM","noPM","0.83326","1","28","0.00080556","0.5","0.49919","5"
"14","Rem","PM","noPM","0.82957","1","29","0.00080556","0.33333","0.33414","5"
"14","Rem","PM","noPM","0.76219","0","30","0.00080556","0.33333","0.33414","5"
"14","Rem","PM","noPM","1.2026","0","1","0.010806","0.33333","0.32253","5"
"14","Rem","PM","noPM","1.5425","1","3","0.010806","0.33333","0.34414","5"
"14","Rem","PM","noPM","0.91032","1","4","0.010806","0.25","0.23919","5"
"14","Rem","PM","noPM","0.72748","1","5","0.010806","0.33333","0.34414","5"
"14","Rem","PM","noPM","0.73668","0","6","0.010806","0.41667","0.42747","5"
"14","Rem","PM","noPM","0.81648","1","7","0.010806","0.33333","0.32253","5"
"14","Rem","PM","noPM","0.95727","0","9","0.010806","0.5","0.48919","5"
"14","Rem","PM","noPM","0.95618","1","10","0.010806","0.16667","0.15586","5"
"14","Rem","PM","noPM","0.73169","0","11","0.010806","0.25","0.23919","5"
"14","Rem","PM","noPM","1.0199","1","12","0.010806","0.25","0.23919","5"
"14","Rem","PM","noPM","0.69743","0","14","0.010806","0.33333","0.32253","5"
"14","Rem","PM","noPM","0.7236","1","15","0.010806","0.16667","0.17747","5"
"14","Rem","PM","noPM","0.98064","0","16","0.010806","0.33333","0.34414","5"
"14","Rem","PM","noPM","0.81081","1","17","0.010806","0.16667","0.15586","5"
"14","Rem","PM","noPM","0.88726","1","18","0.010806","0.33333","0.32253","5"
"14","Rem","PM","noPM","1.2252","0","19","0.010806","0.25","0.23919","5"
"14","Rem","PM","noPM","0.96538","1","20","0.010806","0.5","0.48919","5"
"14","Rem","PM","noPM","1.2128","1","21","0.010806","0.16667","0.17747","5"
"14","Rem","PM","noPM","0.89786","1","22","0.010806","0.5","0.48919","5"
"14","Rem","PM","noPM","1.0526","1","23","0.010806","0.5","0.48919","5"
"14","Rem","PM","noPM","0.7923","1","24","0.010806","0.16667","0.15586","5"
"14","Rem","PM","noPM","0.86566","0","25","0.010806","0.33333","0.34414","5"
"14","Rem","PM","noPM","0.97644","1","26","0.010806","0.41667","0.42747","5"
"14","Rem","PM","noPM","1.0015","0","27","0.010806","0.16667","0.17747","5"
"14","Rem","PM","noPM","0.95828","0","28","0.010806","0.41667","0.42747","5"
"14","Rem","PM","noPM","0.76568","1","29","0.010806","0.16667","0.17747","5"
"14","Rem","PM","noPM","0.92466","1","30","0.010806","0.41667","0.42747","5"
"14","Rem","PM","noPM","1.1548","1","1","0.016528","0.083333","0.099861","5"
"14","Rem","PM","noPM","1.547","1","2","0.016528","0.25","0.23347","5"
"14","Rem","PM","noPM","0.61178","0","3","0.016528","0.41667","0.40014","5"
"14","Rem","PM","noPM","0.67418","1","5","0.016528","0.41667","0.40014","5"
"14","Rem","PM","noPM","0.73361","1","6","0.016528","0.33333","0.31681","5"
"14","Rem","PM","noPM","0.69502","1","7","0.016528","0.25","0.23347","5"
"14","Rem","PM","noPM","0.68017","0","8","0.016528","0.25","0.26653","5"
"14","Rem","PM","noPM","0.86672","1","9","0.016528","0.25","0.23347","5"
"14","Rem","PM","noPM","0.90258","0","10","0.016528","0.41667","0.43319","5"
"14","Rem","PM","noPM","0.86648","0","13","0.016528","0.41667","0.43319","5"
"14","Rem","PM","noPM","1.1822","0","14","0.016528","0.41667","0.43319","5"
"14","Rem","PM","noPM","0.94091","1","15","0.016528","0.33333","0.31681","5"
"14","Rem","PM","noPM","0.76687","1","16","0.016528","0.41667","0.43319","5"
"14","Rem","PM","noPM","1.3578","0","17","0.016528","0.25","0.26653","5"
"14","Rem","PM","noPM","1.1252","1","18","0.016528","0.33333","0.31681","5"
"14","Rem","PM","noPM","1.4614","1","20","0.016528","0.083333","0.066806","5"
"14","Rem","PM","noPM","0.61736","0","21","0.016528","0.083333","0.066806","5"
"14","Rem","PM","noPM","0.78162","0","22","0.016528","0.083333","0.099861","5"
"14","Rem","PM","noPM","1.333","1","23","0.016528","0.083333","0.066806","5"
"14","Rem","PM","noPM","0.84575","0","24","0.016528","0.083333","0.066806","5"
"14","Rem","PM","noPM","0.88261","1","25","0.016528","0.25","0.26653","5"
"14","Rem","PM","noPM","0.9647","0","26","0.016528","0.33333","0.31681","5"
"14","Rem","PM","noPM","0.71478","1","27","0.016528","0.41667","0.40014","5"
"14","Rem","PM","noPM","0.91525","1","28","0.016528","0.41667","0.40014","5"
"14","Rem","PM","noPM","0.75688","1","29","0.016528","0.25","0.23347","5"
"14","Rem","PM","noPM","0.91636","1","30","0.016528","0.25","0.26653","5"
"14","Rem","PM","noPM","1.116","0","1","0.0061389","0.16667","0.17281","5"
"14","Rem","PM","noPM","0.90599","0","2","0.0061389","0.41667","0.41053","5"
"14","Rem","PM","noPM","0.89201","1","3","0.0061389","0.41667","0.41053","5"
"14","Rem","PM","noPM","0.77422","0","4","0.0061389","0.5","0.49386","5"
"14","Rem","PM","noPM","1.0055","0","5","0.0061389","0.33333","0.32719","5"
"14","Rem","PM","noPM","0.92348","1","6","0.0061389","0.5","0.49386","5"
"14","Rem","PM","noPM","1.0031","1","7","0.0061389","0.33333","0.33947","5"
"14","Rem","PM","noPM","0.95201","1","8","0.0061389","0.33333","0.33947","5"
"14","Rem","PM","noPM","0.84","1","9","0.0061389","0.16667","0.16053","5"
"14","Rem","PM","noPM","0.82723","1","10","0.0061389","0.16667","0.16053","5"
"14","Rem","PM","noPM","0.82247","0","11","0.0061389","0.16667","0.16053","5"
"14","Rem","PM","noPM","0.90716","1","12","0.0061389","0.083333","0.077194","5"
"14","Rem","PM","noPM","0.85263","1","13","0.0061389","0.5","0.49386","5"
"14","Rem","PM","noPM","0.76715","1","14","0.0061389","0.41667","0.41053","5"
"14","Rem","PM","noPM","0.9106","1","15","0.0061389","0.33333","0.32719","5"
"14","Rem","PM","noPM","0.83078","1","16","0.0061389","0.33333","0.32719","5"
"14","Rem","PM","noPM","0.8832","1","17","0.0061389","0.33333","0.33947","5"
"14","Rem","PM","noPM","0.9413","1","18","0.0061389","0.16667","0.17281","5"
"14","Rem","PM","noPM","0.87927","1","20","0.0061389","0.16667","0.17281","5"
"14","Rem","PM","noPM","1.2814","1","21","0.0061389","0.16667","0.16053","5"
"14","Rem","PM","noPM","0.97117","1","22","0.0061389","0.33333","0.32719","5"
"14","Rem","PM","noPM","1.0339","1","24","0.0061389","0.33333","0.33947","5"
"14","Rem","PM","noPM","1.076","1","25","0.0061389","0.16667","0.17281","5"
"14","Rem","PM","noPM","0.93492","0","26","0.0061389","0.41667","0.41053","5"
"14","Rem","PM","noPM","0.9429","0","27","0.0061389","0.083333","0.077194","5"
"14","Rem","PM","noPM","0.85436","0","28","0.0061389","0.083333","0.077194","5"
"14","Rem","PM","noPM","1.0256","0","29","0.0061389","0.083333","0.077194","5"
"14","Rem","PM","noPM","1.0695","0","30","0.0061389","0.5","0.49386","5"
"14","Rem","PM","noPM","1.0382","1","1","0.0061389","0.5","0.49386","5"
"14","Rem","PM","noPM","1.1381","1","2","0.0061389","0.33333","0.33947","5"
"14","Rem","PM","noPM","1.0267","0","3","0.0061389","0.16667","0.16053","5"
"14","Rem","PM","noPM","1.1823","1","5","0.0061389","0.083333","0.077194","5"
"14","Rem","PM","noPM","1.8605","0","6","0.0061389","0.16667","0.17281","5"
"14","Rem","PM","noPM","0.75253","1","7","0.0061389","0.41667","0.41053","5"
"14","Rem","PM","noPM","1.3777","0","9","0.0061389","0.33333","0.33947","5"
"14","Rem","PM","noPM","1.2394","1","10","0.0061389","0.16667","0.17281","5"
"14","Rem","PM","noPM","1.1559","0","12","0.0061389","0.41667","0.41053","5"
"14","Rem","PM","noPM","0.69034","1","13","0.0061389","0.5","0.49386","5"
"14","Rem","PM","noPM","0.83716","1","14","0.0061389","0.33333","0.33947","5"
"14","Rem","PM","noPM","1.0474","1","15","0.0061389","0.16667","0.16053","5"
"14","Rem","PM","noPM","1.2198","1","16","0.0061389","0.33333","0.32719","5"
"14","Rem","PM","noPM","0.79347","1","17","0.0061389","0.33333","0.33947","5"
"14","Rem","PM","noPM","0.87858","0","18","0.0061389","0.33333","0.32719","5"
"14","Rem","PM","noPM","1.1371","1","19","0.0061389","0.41667","0.41053","5"
"14","Rem","PM","noPM","1.337","0","20","0.0061389","0.16667","0.17281","5"
"14","Rem","PM","noPM","1.4736","1","21","0.0061389","0.41667","0.41053","5"
